"Id","UserId","Avatar","Author","Content","Url","ReactionsCount","Depth","SubCommentsCount","CommentAt"
"Y29tbWVudDoxNDU3MDU5ODA2NDUwMzYxXzEzMTI2MjMxNTcwMzQ4NjI=","61558515782666","https://scontent.fcgk43-1.fna.fbcdn.net/v/t39.30808-1/440300966_122110434464283859_5512723001359982361_n.jpg?stp=cp0_dst-jpg_s32x32_tt6&_nc_cat=110&ccb=1-7&_nc_sid=e99d92&_nc_eui2=AeHZPNSIBCSqJ-Bxj9vlD74ow4yXiswpJRvDjJeKzCklGwl18Fi9EXr1dA-8SKkNdy8Zwt2f_RxrtvRisrrx69Zk&_nc_ohc=M2G7ieFlWckQ7kNvwEkEb3x&_nc_oc=AdqbBdS3-ZLebimsXmONNiYGVgTjdnzMR2BM470FKHOtUjCdZMIhndP7JIPZbp9OxWM&_nc_zt=24&_nc_ht=scontent.fcgk43-1.fna&_nc_gid=sNSjq35nitglX-hvtJYa1Q&_nc_ss=7b2a8&oh=00_Af7N6nrQJS36-mezFmSb8jvAoIJ1Bo_sRVny-ex9qyx0vA&oe=6A18F831","Tommy Dante","TERUSLAH BERDUSTA ATAS NAMA AGAMA PAK,, BIAR TAMBAH TERUS KEDUSTAAN ANDA ,, SEMOGA ANDA SEGERA BERTAUBAT DAN MENGIKUTI SUNNAH RASULULLAH SHALLAHU 'ALAIHI WASSALAM ,, BUKAN SUNNAH NYA NUR HASAN AL UBAIDAH LUBIS DENGAN AKIDAH TAKFIRI NYA !","https://www.facebook.com/reel/1639793937120765/?comment_id=1312623157034862","0","0","0","05/24/2026 06:48:24"
"Y29tbWVudDoxNDU3MDU5ODA2NDUwMzYxXzk2MDk5Nzg4MDA5OTQ1MA==","61559390609935","https://scontent.fcgk43-1.fna.fbcdn.net/v/t39.30808-1/441935605_122097937202313020_5711591866599506767_n.jpg?stp=cp0_dst-jpg_s32x32_tt6&_nc_cat=108&ccb=1-7&_nc_sid=e99d92&_nc_eui2=AeFi993Etl3aPhFpJOC6ewYytwoKUCAHoOq3CgpQIAeg6muRPffQaUd_8A3xqW70GdjjKL-euhQi9m0RfDYUC7Vc&_nc_ohc=_kUEcFdEgbEQ7kNvwGNJqGk&_nc_oc=AdqGS3g7fe488pZVjoaTWTOHHdx_r4NmN93L8yQEuoupTP8QMNDmTvS4ob3Rps6v8ro&_nc_zt=24&_nc_ht=scontent.fcgk43-1.fna&_nc_gid=sNSjq35nitglX-hvtJYa1Q&_nc_ss=7b2a8&oh=00_Af6icBO7xaXC_zdTgSrx3Iks29y43NhtOw_YMH_XVTv2XA&oe=6A18F6EF","Warisno Waris","Tarikan isrunya pol","https://www.facebook.com/reel/1639793937120765/?comment_id=960997880099450","0","0","1","05/24/2026 18:22:35"
"Y29tbWVudDoxNDU3MDU5ODA2NDUwMzYxXzE0MzM2NzI2Njg0NDY5ODU=","61562725876141","https://scontent.fcgk43-1.fna.fbcdn.net/v/t39.30808-1/631372046_122176923326424195_3920113640799200254_n.jpg?stp=cp0_dst-jpg_s32x32_tt6&_nc_cat=100&ccb=1-7&_nc_sid=1d2534&_nc_eui2=AeEcvLS3bb1b67hLCf9apC4CF6bV2TZXhRcXptXZNleFF1oB4p3h4WP4m_FgT-0n4D7cCm5Spa-JlFKTCsiCn-LF&_nc_ohc=XGtqQGajJQQQ7kNvwH8SDR2&_nc_oc=AdqkAQQ2vn2IoC7PQPkGto2BgHmnpEDTnaxW2Nnx2HKH92l69faTkQUlzfpx6GHSQcs&_nc_zt=24&_nc_ht=scontent.fcgk43-1.fna&_nc_gid=ODJ7RBFPSreqC63S8QrbhA&_nc_ss=7b2a8&oh=00_Af7iryTKXvZZrjPWx4tbI-zp2Uya9UglInosXA3N6qYrWg&oe=6A18E094","Moh We S","-Warisno Waris bagaimanapun mantan tetap sakit,dan sakitnya sampai mati,yg penting semoga Alloh slalu memberikan pertolongan","https://www.facebook.com/reel/1639793937120765/?comment_id=960997880099450&reply_comment_id=1433672668446985","0","1","0","05/24/2026 18:40:50"
"Y29tbWVudDoxNDU3MDU5ODA2NDUwMzYxXzE5NDQ2NjE4MTYxNzg5NTI=","100000222399568","https://scontent.fcgk43-1.fna.fbcdn.net/v/t39.30808-1/480579529_10001396339877680_5967486205004651710_n.jpg?stp=cp0_dst-jpg_s32x32_tt6&_nc_cat=108&ccb=1-7&_nc_sid=1d2534&_nc_eui2=AeGPEUB7nuviow_64CRgygf9gAuUf2zPh1iAC5R_bM-HWNSng2yxmjFX_Sft-Nm9MSybcnyDfA5th-iKqsRMkQt0&_nc_ohc=fk7XnIkkrIMQ7kNvwH3wBP7&_nc_oc=AdoVPtn8e4y5yxPUc_z89i6_c8dulcnBSqUUt824MsD_8jszc7R0ZDGq_38VnzYxeZE&_nc_zt=24&_nc_ht=scontent.fcgk43-1.fna&_nc_gid=sNSjq35nitglX-hvtJYa1Q&_nc_ss=7b2a8&oh=00_Af5HCYms40SZS1LeECsf9PghvGpeP0ahnwX5eBypSe3xaw&oe=6A18EAFC","Aziz Muhtadin","Jamaahnya kasian ga boleh mempertanyakan tentang LDII wkwkwk","https://www.facebook.com/reel/1639793937120765/?comment_id=1944661816178952","0","0","0","05/24/2026 04:16:55"
"Y29tbWVudDoxNDU3MDU5ODA2NDUwMzYxXzQwMjg3MDMwODM5MjgxNTA=","61580451096711","https://scontent.fcgk43-1.fna.fbcdn.net/v/t39.30808-1/546854608_122098387209015036_7736683206510877953_n.jpg?stp=cp0_dst-jpg_s32x32_tt6&_nc_cat=111&ccb=1-7&_nc_sid=2d3e12&_nc_eui2=AeH-CO_yy3hkrbPW1cCoZ0Gc62nQjK_F0sHradCMr8XSwf9MfvcrhJmEctBqNvABC1hnS6dBZ9PxsHDdW0kS7xqT&_nc_ohc=LiZwLVOdggIQ7kNvwENC9Gh&_nc_oc=Adr7hehF6EN_gjC0S0C6hCt9bXmmI0NuEX3fQ7Flcu0YwY-msh586HNQBxc9-6tHxuM&_nc_zt=24&_nc_ht=scontent.fcgk43-1.fna&_nc_gid=sNSjq35nitglX-hvtJYa1Q&_nc_ss=7b2a8&oh=00_Af5a16-y7VNBaWdQQQAJdUvCFglRKsxufFBnjMeRH4Q3Pw&oe=6A18F0D4","Bambysdon","Jadi barokah dan rohmatan lil 'aalamiyn","https://www.facebook.com/reel/1639793937120765/?comment_id=4028703083928150","0","0","0","05/24/2026 06:45:40"
"Y29tbWVudDoxNDU3MDU5ODA2NDUwMzYxXzIzNjEzMzUwNzc2ODU5ODk=","100080467770922","https://scontent.fcgk43-1.fna.fbcdn.net/v/t39.30808-1/367427304_306224865403104_6449693526706875995_n.jpg?stp=cp0_dst-jpg_s32x32_tt6&_nc_cat=101&ccb=1-7&_nc_sid=e99d92&_nc_eui2=AeEjfKks3W_0Di_LCbk-ywDX0R2f8D0udKjRHZ_wPS50qCByCefNmPs4GUraWDb9NECHVSi4vVpxcnZP8dd7zVai&_nc_ohc=wc6yfy1v7KkQ7kNvwFLpJ9w&_nc_oc=Adq6St4kPFX_yujLmimwUprEpGI72qQF1ZvmGy9zVpqrZjnELO4iPHuCJCGUKRQ1ovU&_nc_zt=24&_nc_ht=scontent.fcgk43-1.fna&_nc_gid=MECa7871CyMVWOCz_-V69A&_nc_ss=7b2a8&oh=00_Af7DShG56tvrMOVGjSnIijPlSher1-hoF86CCG7V12KTRg&oe=6A18E7E7","Abadi","Yg bener LDII LAKNAT an Lil Alamina","https://www.facebook.com/reel/1639793937120765/?comment_id=2361335077685989","0","0","0","05/23/2026 07:45:04"
"Y29tbWVudDoxNDU3MDU5ODA2NDUwMzYxXzk5NjIxNDk0MzE2NDcwNg==","61567868201101","https://scontent.fcgk43-1.fna.fbcdn.net/v/t1.30497-1/453178253_471506465671661_2781666950760530985_n.png?stp=cp0_dst-png_s32x32&_nc_cat=1&ccb=1-7&_nc_sid=136b72&_nc_eui2=AeFGFJyZaqPRpiRyZpRgbwBxWt9TLzuBU1Ba31MvO4FTUL8HxY2QiwXJTv5p9XLa_dMvsgUnsVhkID7reG3SHs4m&_nc_ohc=K7kB_z34aKIQ7kNvwGwMh4l&_nc_oc=AdoeRvRCc-dRS6STrqswcPaVUjYROipM-o0xx_uEpRLNOkn3nhaXfkhQ1Ta8l88uu3s&_nc_zt=24&_nc_ht=scontent.fcgk43-1.fna&_nc_ss=7b2a8&oh=00_Af7UVAeJ-zDX8md35A8in4tb3EQLj4eUVF4di-WfjapNtg&oe=6A3A81FA","Agus Gunawan","Kacung imam dusta sok, baik budi luhur slogane gae, nutupi kesesatannya","https://www.facebook.com/reel/1639793937120765/?comment_id=996214943164706","0","0","0","05/24/2026 17:25:44"
"Y29tbWVudDoxNDU3MDU5ODA2NDUwMzYxXzk2NDkxNzI3NjMxNzUzMw==","1326386033","https://scontent.fcgk43-1.fna.fbcdn.net/v/t39.30808-1/558954947_10230428564121024_3846092483580197660_n.jpg?stp=cp0_dst-jpg_s32x32_tt6&_nc_cat=105&ccb=1-7&_nc_sid=1d2534&_nc_eui2=AeF_mZ5OSJ_4FkmGuAjV8QE_6HX2-IqedsXodfb4ip52xYElqE4nwx7I2AaqYDi9NQMtWF5Q4lOFVztA3yTkYvfb&_nc_ohc=_3_TRzXZyl8Q7kNvwHaT-Ka&_nc_oc=Adob8bldPkOWuC6Um5LjWNPQaKPKUYVdk3JW4adOi1Yfdtoq9_G4-ADoaSoarlWAO-Q&_nc_zt=24&_nc_ht=scontent.fcgk43-1.fna&_nc_gid=MECa7871CyMVWOCz_-V69A&_nc_ss=7b2a8&oh=00_Af4KbK33bs6grf4SDasyipaiBfnLBH69sbt9XeAPPiJp_A&oe=6A18D6D6","Almeera Prisha","Iki lak ajaran keluar, ajaran kedalamnya piye??","https://www.facebook.com/reel/1639793937120765/?comment_id=964917276317533","0","0","0","05/23/2026 18:12:05"
"Y29tbWVudDoxNDU3MDU5ODA2NDUwMzYxXzEyNzU1MDQ3Mjc5MDMyOTA=","100018005973082","https://scontent.fcgk43-1.fna.fbcdn.net/v/t39.30808-1/703692216_2062468551029991_4406649073669181466_n.jpg?stp=cp0_dst-jpg_s32x32_tt6&_nc_cat=105&ccb=1-7&_nc_sid=e99d92&_nc_eui2=AeGrGLG-FAMq_zBbTvo4m7GEoc2Y_PFVdU-hzZj88VV1Tx66Smhb3Gzy-Y-MOS7vVGZwgkJUHVqWA4WIcJq50tSL&_nc_ohc=LQAnC3qGwikQ7kNvwGgbZCf&_nc_oc=AdqvDbhVQXV6tUgbt_I3mZbNnhLIwXjm07T9Xw-MaRrcZlK7fk3RhPYF5K2biU26wd8&_nc_zt=24&_nc_ht=scontent.fcgk43-1.fna&_nc_gid=MECa7871CyMVWOCz_-V69A&_nc_ss=7b2a8&oh=00_Af4uw4cRKIV0RZpntIv0sYG5h4xo0pCXrHCMPhWLHiJSSA&oe=6A18F6AC","Bahtiar Ihsan","Alhamdulillah mantap😁😁","https://www.facebook.com/reel/1639793937120765/?comment_id=1275504727903290","0","0","0","05/24/2026 07:32:47"
"Y29tbWVudDoxNDU3MDU5ODA2NDUwMzYxXzIwMTcwMzM5ODg5MDE0MTA=","100085602937740","https://scontent.fcgk43-1.fna.fbcdn.net/v/t39.30808-1/684496029_923172423879514_2995528398642399221_n.jpg?stp=cp0_dst-jpg_s32x32_tt6&_nc_cat=104&ccb=1-7&_nc_sid=e99d92&_nc_eui2=AeF6FtGJu7K1JApckuCRVlEtiAfbrhAVDKyIB9uuEBUMrGnwAhWyQv67RlyGRqwvjJkyj0vd9s2iZ3bvLNvJSbIz&_nc_ohc=k856D3hSEpUQ7kNvwGTY_oB&_nc_oc=Adq9GNxR2DOBXqM-0iNivqaPiyqEPuvfsZREdBhJ49bGxfESdJGZ2DiyKfPFnibifTg&_nc_zt=24&_nc_ht=scontent.fcgk43-1.fna&_nc_gid=MECa7871CyMVWOCz_-V69A&_nc_ss=7b2a8&oh=00_Af641SHl2P7A9s86n-4pjp4ry2-ReqyP62O31dYcBHjhmw&oe=6A18F3FE","Sodik Dikin","Alhamdulillah semoga lancar barokah

https://scontent.fcgk43-1.fna.fbcdn.net/v/t39.1997-6/47614232_1846683475430536_3135922765756891136_n.png?stp=cp0_dst-png_s110x80&_nc_cat=1&ccb=1-7&_nc_sid=23dd7b&_nc_eui2=AeGBG1xat5rmXhfJL0GnXuTrb69st7evT05vr2y3t69PTqtnMTBbguS-Cy-mTcP6Rjde_bv7TFQuAM8OZRX8K2lK&_nc_ohc=UZQx4_Hk7tMQ7kNvwH91ArL&_nc_oc=AdqRCGGXIt1_-QVmt01KbvbyDpf7j_I12xASREACyMFHPh7hoVQbPs2YQe6wPpi7yGI&_nc_zt=26&_nc_ht=scontent.fcgk43-1.fna&_nc_gid=MECa7871CyMVWOCz_-V69A&_nc_ss=7b2a8&oh=00_Af4DmqsnZ0VM-AyJiTgbHioQBLLgSi_Nv4TvpEF1G1jfVA&oe=6A18C563","https://www.facebook.com/reel/1639793937120765/?comment_id=2017033988901410","0","0","0","05/24/2026 06:20:28"
"Y29tbWVudDoxNDU3MDU5ODA2NDUwMzYxXzk5NjY0MzY3NjE2NTYxNg==","100087059376759","https://scontent.fcgk43-1.fna.fbcdn.net/v/t39.30808-1/369740509_254797070765604_90418530126882490_n.jpg?stp=c0.0.780.780a_cp0_dst-jpg_s32x32_tt6&_nc_cat=104&ccb=1-7&_nc_sid=e99d92&_nc_eui2=AeE3foOViLZ4-wNPHJjDooafq5F0Jr0NDQmrkXQmvQ0NCeUVBIkaXalDziiORn-RB8C27YO0TQlonb6BDor4JpkC&_nc_ohc=Bp_WkUNtggwQ7kNvwEjIthX&_nc_oc=AdoW1rManj4jx7sT_B5Sqsks7gvu2UQuNxS5CYj-scobyRL2Gow2SkWCbYGucVf6k2g&_nc_zt=24&_nc_ht=scontent.fcgk43-1.fna&_nc_gid=MECa7871CyMVWOCz_-V69A&_nc_ss=7b2a8&oh=00_Af6qgpgjKmqcTqZXyuf_7dMMoNhH-qPfV8_Kx_LLxfSVJA&oe=6A18D0A5","Supriadi","Alhamdulillah mugo mugo alloh paring lancar baroka","https://www.facebook.com/reel/1639793937120765/?comment_id=996643676165616","0","0","0","05/23/2026 22:08:18"
"Y29tbWVudDoxNDU3MDU5ODA2NDUwMzYxXzE2NjEzNTI1MDUwMDg2OTE=","100007177920853","https://scontent.fcgk43-1.fna.fbcdn.net/v/t39.30808-1/605904777_4195622660686957_4281871747224732415_n.jpg?stp=cp0_dst-jpg_s32x32_tt6&_nc_cat=104&ccb=1-7&_nc_sid=1d2534&_nc_eui2=AeFRKFyPs8QsA7FpgURrD7EUjVHNFltPHOCNUc0WW08c4PNh1e_xY1-nTf-FgEUdEmCxgjC9Dacu215AU_FXXaV1&_nc_ohc=aYI6QLq62woQ7kNvwGjydoJ&_nc_oc=AdoMWSjxrTH_0VfaHGkQklPDpK3LMJgGJJaDMfQ8Ch7LhKL6Q1iherW0-WeIcronYeg&_nc_zt=24&_nc_ht=scontent.fcgk43-1.fna&_nc_gid=MECa7871CyMVWOCz_-V69A&_nc_ss=7b2a8&oh=00_Af5rBD3wQ96csLD-xq2ZowzWwietdNv4lt44PidBZlZonA&oe=6A18FC12","Nabil Alfaro","❤️","https://www.facebook.com/reel/1639793937120765/?comment_id=1661352505008691","0","0","0","05/24/2026 10:01:09"
"Y29tbWVudDoxNDU3MDU5ODA2NDUwMzYxXzE0OTU1NzgxNzkwMTY4OTY=","100012518147382","https://scontent.fcgk43-1.fna.fbcdn.net/v/t39.30808-1/417691743_1764687260625195_2130167078350966512_n.jpg?stp=cp0_dst-jpg_s32x32_tt6&_nc_cat=107&ccb=1-7&_nc_sid=1d2534&_nc_eui2=AeHQ97ODWagKf8d3zNDdEB2o-8iE5eo-RG37yITl6j5EbRlklhdDihHD6VW_kXZ7Y7zKS8bCkorcg9DmlnDtrYvW&_nc_ohc=qvRNccLrmooQ7kNvwHzRkOy&_nc_oc=AdqDNYIZqtSLXgrcioCEmlZ7TblQDRgWP4v1fvoYv12pm2U7I7Dh8qsI22s4v4s7HTk&_nc_zt=24&_nc_ht=scontent.fcgk43-1.fna&_nc_gid=MECa7871CyMVWOCz_-V69A&_nc_ss=7b2a8&oh=00_Af7l1iznXPIC1rCvTBQEaLtHa2lWNNT05j-qdhYJyp10qg&oe=6A18E5D8","Winarto Suharjo","❤️❤️❤️❤️❤️❤️","https://www.facebook.com/reel/1639793937120765/?comment_id=1495578179016896","0","0","0","05/23/2026 22:57:54"
"Y29tbWVudDoxNDU3MDU5ODA2NDUwMzYxXzEyODczODkwMjAyMjQ2MDQ=","100010804779688","https://scontent.fcgk43-1.fna.fbcdn.net/v/t39.30808-1/633290012_2720094625027337_8513686448181748954_n.jpg?stp=cp0_dst-jpg_s32x32_tt6&_nc_cat=108&ccb=1-7&_nc_sid=e99d92&_nc_eui2=AeEjJjv0NFUq7kDeznjl6jgJn4EepMBb9JOfgR6kwFv0k_exZqOgGOSGpOokJDqcUnEB8haBF5RmVKS0QApK47Tl&_nc_ohc=r2rRIDRTRAoQ7kNvwEJojSN&_nc_oc=AdrOlK7HmJHLJB6MThIv-zKw1L0n8mf815ZCyneDETlhSdu_xyIOA1pTEzDjz6vPxHw&_nc_zt=24&_nc_ht=scontent.fcgk43-1.fna&_nc_gid=MECa7871CyMVWOCz_-V69A&_nc_ss=7b2a8&oh=00_Af4Symwb5dG-L1ZHbmOLHPM8o7QjcIQn62rfuhWJuKyLDA&oe=6A18F639","Baimking Brontak","LDII ...LDII ORMAS PAHAM NASRANI BERKEDOK ISLAMI

https://scontent.fcgk43-1.fna.fbcdn.net/v/t39.30808-6/705548070_2816295628740569_2804976392785139300_n.jpg?stp=dst-jpg_s180x540_tt6&_nc_cat=109&ccb=1-7&_nc_sid=bd9a62&_nc_eui2=AeFycR8cciUort-A6gleG3-yeshOEcLDVIl6yE4RwsNUiZAFhM3Iu6irnw4ZIw5EDahNXBYSIiUYjw5Y6HXkOjJZ&_nc_ohc=hQnD-RZ4gAwQ7kNvwE9C42x&_nc_oc=AdqrvP38MKN5fY-VmeOJcQLVXawPZLgYyitwSqG2uNOlvk1Qx1FVXnHien57DYWU4Bk&_nc_zt=23&_nc_ht=scontent.fcgk43-1.fna&_nc_gid=MECa7871CyMVWOCz_-V69A&_nc_ss=7b2a8&oh=00_Af4E07JT9YcVmTutuGYSEUoqZm8ucZJXWx28GTZP0k-nEA&oe=6A18F000","https://www.facebook.com/reel/1639793937120765/?comment_id=1287389020224604","0","0","0","05/24/2026 10:02:32"
"Y29tbWVudDoxNDU3MDU5ODA2NDUwMzYxXzEzMzU1OTU3MDE4MjAxOTY=","100070545794164","https://scontent.fcgk43-1.fna.fbcdn.net/v/t39.30808-1/511807744_761913386170181_6633894656837577301_n.jpg?stp=cp0_dst-jpg_s32x32_tt6&_nc_cat=110&ccb=1-7&_nc_sid=1d2534&_nc_eui2=AeHFB82FsZz8R2KC69Tq4R1LFnV25A6zrXgWdXbkDrOteHMlB_PoRCACMBdYDf2mctaNlYneMg5KjwbMmqDZamx5&_nc_ohc=IGDXwvX6ozoQ7kNvwFhMR0k&_nc_oc=AdrO2pqKqpW_Buty5xYjFf9uLwIhyN_rEQRxlKeZP-aIm8XySvw2A74Hu0HLflcXUDo&_nc_zt=24&_nc_ht=scontent.fcgk43-1.fna&_nc_gid=MECa7871CyMVWOCz_-V69A&_nc_ss=7b2a8&oh=00_Af5IL_LhwfaaP_dqKAk9bRn0U9QxA05UR-A_QKL-jxz0ZA&oe=6A18DA69","Nana Sutisna","https://scontent.fcgk43-1.fna.fbcdn.net/v/t39.1997-6/47614232_1846683475430536_3135922765756891136_n.png?stp=cp0_dst-png_s110x80&_nc_cat=1&ccb=1-7&_nc_sid=23dd7b&_nc_eui2=AeGBG1xat5rmXhfJL0GnXuTrb69st7evT05vr2y3t69PTqtnMTBbguS-Cy-mTcP6Rjde_bv7TFQuAM8OZRX8K2lK&_nc_ohc=UZQx4_Hk7tMQ7kNvwH91ArL&_nc_oc=AdqRCGGXIt1_-QVmt01KbvbyDpf7j_I12xASREACyMFHPh7hoVQbPs2YQe6wPpi7yGI&_nc_zt=26&_nc_ht=scontent.fcgk43-1.fna&_nc_gid=MECa7871CyMVWOCz_-V69A&_nc_ss=7b2a8&oh=00_Af4DmqsnZ0VM-AyJiTgbHioQBLLgSi_Nv4TvpEF1G1jfVA&oe=6A18C563","https://www.facebook.com/reel/1639793937120765/?comment_id=1335595701820196","0","0","0","05/23/2026 17:21:31"
