"Id","UserId","Avatar","Author","Content","Url","ReactionsCount","Depth","SubCommentsCount","CommentAt"
"Y29tbWVudDoxNDU3NjU1MjYzMDU3NDgyXzE4ODYwNDg4Njg3NDQ4NTQ=","100022775642368","https://scontent.fcgk43-1.fna.fbcdn.net/v/t39.30808-1/449626436_1672379556864550_2148785114066233957_n.jpg?stp=cp0_dst-jpg_p32x32_tt6&_nc_cat=102&ccb=1-7&_nc_sid=e99d92&_nc_eui2=AeFrdau1yAR8QwZW2jHBzK6OzThJH8_4lmbNOEkfz_iWZhw1tlr8PFzTt8R8Q0Z4eBZfgMsu1MX8eht-yiBVBI2e&_nc_ohc=bi6tiao0ndMQ7kNvwHmOIq5&_nc_oc=AdoAq1ytpbHwrlMNTUr1Sio2tGNzjjlKdOslXLM7AIxJyeVuzTvKCc_M9lrkBMFM3Po&_nc_zt=24&_nc_ht=scontent.fcgk43-1.fna&_nc_gid=cATBFiO2yOSBxB71TFT_qw&_nc_ss=7b2a8&oh=00_Af4f7sw3GbogjHsuI78BQXFfOiqkg0EBoIZrPDRmAIR6Nw&oe=6A18C9EA","Fran Sinarda","Nasehat yang sangat menggugah, sehat selalu guru ku","https://www.facebook.com/reel/1299368152406734/?comment_id=1886048868744854","0","0","1","05/23/2026 21:43:45"
"Y29tbWVudDoxNDU3NjU1MjYzMDU3NDgyXzEzODkyODc3ODMyMjE2MDM=","100095074095399","https://scontent.fcgk43-1.fna.fbcdn.net/v/t39.30808-1/471258268_440615172450949_3137732196756067191_n.jpg?stp=cp0_dst-jpg_s32x32_tt6&_nc_cat=106&ccb=1-7&_nc_sid=e99d92&_nc_eui2=AeG6krpPCtykO0rrc92Oae2xKydPnCcxmowrJ0-cJzGajKN7meLEdDcOFj4qN16vIzHhL2rr96i71AsVRQ-zlek-&_nc_ohc=bDfT3jAmUJQQ7kNvwFt-QZx&_nc_oc=AdozwXEGw5XND-rYi3dhvAifK2xcLU00VhBVFxl5v9zbiaHy8DDlG2LntlIjof1dXHM&_nc_zt=24&_nc_ht=scontent.fcgk43-1.fna&_nc_gid=cATBFiO2yOSBxB71TFT_qw&_nc_ss=7b2a8&oh=00_Af7iAvZ7HQTxSgIxmvH5X3lXIZv5mzRs--ThAm8wCbwCiA&oe=6A18CF05","Awal Udin","https://scontent.fcgk43-1.fna.fbcdn.net/v/t39.30808-6/705427727_835900882922374_1789409445347155603_n.jpg?stp=dst-jpg_p75x225_tt6&_nc_cat=102&ccb=1-7&_nc_sid=bd9a62&_nc_eui2=AeEXYxiV9EqHBUlmNkJ0p3cL0s6c2bCfJL3SzpzZsJ8kvWPvP3xc48iIJupE2JHdAVG7S1sw4zvXDCZ9yBDlZ8K9&_nc_ohc=a6KQa_jULrkQ7kNvwG5VF8o&_nc_oc=Ado6dfaqn0krJdzhr5BgzTgMoGy6dM1rIpLEAqFsxk1LNXM0nXjaK_mL6QN_e0KINig&_nc_zt=23&_nc_ht=scontent.fcgk43-1.fna&_nc_gid=cATBFiO2yOSBxB71TFT_qw&_nc_ss=7b2a8&oh=00_Af4LlM4kpbHS5RWiDxg8BSBMsojnGHh3lnCmoZHZLbzhiA&oe=6A18CE95","https://www.facebook.com/reel/1299368152406734/?comment_id=1389287783221603","1","0","1","05/23/2026 21:55:36"
"Y29tbWVudDoxNDU3NjU1MjYzMDU3NDgyXzk1NjcyMzk0NDAyMDUzMQ==","61585313733819","https://scontent.fcgk43-1.fna.fbcdn.net/v/t39.30808-1/700827490_122125532235177124_2715691383958919276_n.jpg?stp=cp0_dst-jpg_s32x32_tt6&_nc_cat=104&ccb=1-7&_nc_sid=1d2534&_nc_eui2=AeFF9HEuvLkcVdH_4p4WXZjdoMbVs-W2pW-gxtWz5balbxD3jUZmXcYM4Ju7EmtfrLVHhel9sZX7hfL7Onflk5FH&_nc_ohc=ryiY7cIFNm8Q7kNvwEMbxPF&_nc_oc=AdpnkA-WpO_XiaJZPpmNEpl-mYFuHpDr_P_90rWBHHTVdj8ZbldpEPWQt8R7yPbS9k0&_nc_zt=24&_nc_ht=scontent.fcgk43-1.fna&_nc_gid=cATBFiO2yOSBxB71TFT_qw&_nc_ss=7b2a8&oh=00_Af4bRblnkRhKjm-7TtmQRGVJvoAV7vW5IXeXYltYWpkT7A&oe=6A18EF3B","Husen Yanuar","Lancar Barokah ..👍","https://www.facebook.com/reel/1299368152406734/?comment_id=956723944020531","0","0","0","05/23/2026 22:58:57"
"Y29tbWVudDoxNDU3NjU1MjYzMDU3NDgyXzk3MTY4NjI4MjE2MDI2Mw==","61567868201101","https://scontent.fcgk43-1.fna.fbcdn.net/v/t1.30497-1/453178253_471506465671661_2781666950760530985_n.png?stp=cp0_dst-png_s32x32&_nc_cat=1&ccb=1-7&_nc_sid=136b72&_nc_eui2=AeFGFJyZaqPRpiRyZpRgbwBxWt9TLzuBU1Ba31MvO4FTUL8HxY2QiwXJTv5p9XLa_dMvsgUnsVhkID7reG3SHs4m&_nc_ohc=K7kB_z34aKIQ7kNvwGwMh4l&_nc_oc=AdoeRvRCc-dRS6STrqswcPaVUjYROipM-o0xx_uEpRLNOkn3nhaXfkhQ1Ta8l88uu3s&_nc_zt=24&_nc_ht=scontent.fcgk43-1.fna&_nc_ss=7b2a8&oh=00_Af7UVAeJ-zDX8md35A8in4tb3EQLj4eUVF4di-WfjapNtg&oe=6A3A81FA","Agus Gunawan","Pokok punya pokok tetap yg penting setor untuk membela pengurus spy ditingkatkan biar dpt tiket ke surga, mikir dong, agak waras dikit ngapa ya 😄","https://www.facebook.com/reel/1299368152406734/?comment_id=971686282160263","1","0","1","05/24/2026 04:52:06"
"Y29tbWVudDoxNDU3NjU1MjYzMDU3NDgyXzI1MTc1OTI1MTg3MTEwODA=","100027092026382","https://scontent.fcgk43-1.fna.fbcdn.net/v/t39.30808-1/307660708_1111538799759177_3321279817117386014_n.jpg?stp=c0.0.179.179a_cp0_dst-jpg_s32x32_tt6&_nc_cat=104&ccb=1-7&_nc_sid=e99d92&_nc_eui2=AeGZq2oh-erOuTXB_65bK5T55hNikQEu7P3mE2KRAS7s_VMF9ms1CLmdefbH5mYZOxVheYY_Cu0-_bInNeCm3nLv&_nc_ohc=UjU4CGsnz7cQ7kNvwEXnU38&_nc_oc=AdoV7v6OvpX8IQsxTusZSDtjPn41pxyU8BA32jyR7MYfLSFX1yX0mafZr1JjZS7YojY&_nc_zt=24&_nc_ht=scontent.fcgk43-1.fna&_nc_gid=cATBFiO2yOSBxB71TFT_qw&_nc_ss=7b2a8&oh=00_Af7zyJH9Bjnd_mtKCuwuQBeno6qL8cmzUTkMdIWFsz8l2Q&oe=6A18F262","Wakidi Senkom","Alhamdulillah mg2 Alloh pareng lancar barokah LDII jaya untuk Indonesia","https://www.facebook.com/reel/1299368152406734/?comment_id=2517592518711080","0","0","0","05/24/2026 07:42:11"
"Y29tbWVudDoxNDU3NjU1MjYzMDU3NDgyXzE0NDUwNTg0NDA3NTQ4Nzc=","100002151412144","https://scontent.fcgk43-1.fna.fbcdn.net/v/t1.6435-1/204601935_4150267291721610_4165969430149983974_n.jpg?stp=c8.0.638.638a_cp0_dst-jpg_s32x32_tt6&_nc_cat=103&ccb=1-7&_nc_sid=1d2534&_nc_eui2=AeHFLCI9MOXXaatRDiWmHReTv88cHNoA5fG_zxwc2gDl8Q7Hm2wgSwRxyAJ_CXGIOxSBuwpTEamnF5eAkRb8edRU&_nc_ohc=XjaD6MIAR50Q7kNvwEnC0hi&_nc_oc=AdpiDIxI0T5kbc5D3GEavkldSEYYzfh2VFJP-XcV82ft67YGR3FijrNgZA3ddK1Y5Zo&_nc_zt=24&_nc_ht=scontent.fcgk43-1.fna&_nc_gid=cATBFiO2yOSBxB71TFT_qw&_nc_ss=7b2a8&oh=00_Af7g8g14BNsnQqItPVEtCGxFwta8QRL1o3pdOMsNeCjMSA&oe=6A3A9114","Broto Seno Sendiko","Nasehat untuk semua orang kaya di LDII, manfaatkan untuk yang miskin","https://www.facebook.com/reel/1299368152406734/?comment_id=1445058440754877","0","0","0","05/24/2026 11:28:29"
"Y29tbWVudDoxNDU3NjU1MjYzMDU3NDgyXzk3MjI2ODQ3NTc5MTE5OQ==","61585762992002","https://scontent.fcgk43-1.fna.fbcdn.net/v/t39.30808-1/610937084_122102034849192099_6741706982499996524_n.jpg?stp=cp0_dst-jpg_s32x32_tt6&_nc_cat=108&ccb=1-7&_nc_sid=e99d92&_nc_eui2=AeFvQcijMs6BBDO6rxhslNmwVcwS0HEayghVzBLQcRrKCMcdnnNtesQwsDLoVgRTgqVKe8x0BgGh_YPMxjYIJDXy&_nc_ohc=BZAEvQOHey4Q7kNvwGFwKnh&_nc_oc=Adr4CKK79lwGgOn_0lGeuJajPDRNWQxMsE9ilZhz_VIQHA--wnMBbBaoGh19W4cYJWw&_nc_zt=24&_nc_ht=scontent.fcgk43-1.fna&_nc_gid=cATBFiO2yOSBxB71TFT_qw&_nc_ss=7b2a8&oh=00_Af5ah4deflgmNJ3SQFR8xV7bos2zBHLNu3RXUTe-Gf5qGg&oe=6A18F379","Sutiyati Mrauke","Alhamdulillah","https://www.facebook.com/reel/1299368152406734/?comment_id=972268475791199","0","0","0","05/24/2026 14:05:41"
"Y29tbWVudDoxNDU3NjU1MjYzMDU3NDgyXzIzODkzNjM2NTE5MDEzOTk=","100039313536298","https://scontent.fcgk43-1.fna.fbcdn.net/v/t39.30808-1/495310750_1383459546307817_3422897298352688084_n.jpg?stp=cp0_dst-jpg_s32x32_tt6&_nc_cat=111&ccb=1-7&_nc_sid=1d2534&_nc_eui2=AeEbbscFwdS4IcH9mda9CPIuj3ggfFZYoFOPeCB8VligUzuVTEdUf7Jjubcl-tCK8ZMQPulhR80lPR35G_Lr1hi5&_nc_ohc=7fHXP3WvdWAQ7kNvwHql8cV&_nc_oc=Adr2PXoTM20Uxd3QhYDQeCHRZpQ5QdHt24jjuwin5g3gMNZ5g_wc12yocKraHOq_jsk&_nc_zt=24&_nc_ht=scontent.fcgk43-1.fna&_nc_gid=cATBFiO2yOSBxB71TFT_qw&_nc_ss=7b2a8&oh=00_Af5C-jfeb1aArugqAAvw4gXjggLM13TMGkXMnUithU2acw&oe=6A18EF2A","Lucky Stiker","Kelompok Yg tidak mampu berdiri sendiri cuma bisa numpang & provokasi , tanpa tau trimakasih 
Lanjutkan haji toyibun 👍","https://www.facebook.com/reel/1299368152406734/?comment_id=2389363651901399","1","0","8","05/24/2026 14:49:43"
"Y29tbWVudDoxNDU3NjU1MjYzMDU3NDgyXzEzMTg0NjAwMTY4ODk0NDg=","100090112856520","https://scontent.fcgk43-1.fna.fbcdn.net/v/t39.30808-1/332200355_1214585675822762_1219558310207362630_n.jpg?stp=cp0_dst-jpg_s32x32_tt6&_nc_cat=107&ccb=1-7&_nc_sid=e99d92&_nc_eui2=AeHdWX-mP74BEf1DfBTHhHQFd2Tay5W3OXt3ZNrLlbc5ey0dRNRoolc3RP8rrK0LDpZByRRtFIyIF8TlshMcEMow&_nc_ohc=lraFh0UOTMQQ7kNvwFqzo0K&_nc_oc=AdpVAeNvHBpe27aeb9J7h7wUXoDlhSsarQa70woEkTZKAphpst3hGa_QwV2VT2Cl3Dk&_nc_zt=24&_nc_ht=scontent.fcgk43-1.fna&_nc_gid=cATBFiO2yOSBxB71TFT_qw&_nc_ss=7b2a8&oh=00_Af4bElL3eKFZDtPWUUWpfhkh6rNqjEyOTVn7ddoix317Mg&oe=6A18E8C2","Mahfud Wakidi","Ya ini Lo ,mari berlomba lomba menuju aherot untuk diri sendiri diahir hayat nanti","https://www.facebook.com/reel/1299368152406734/?comment_id=1318460016889448","0","0","0","05/24/2026 16:21:14"
"Y29tbWVudDoxNDU3NjU1MjYzMDU3NDgyXzg0NDc2NjAyMTUyODEwNA==","100069340265304","https://scontent.fcgk43-1.fna.fbcdn.net/v/t39.30808-1/279172517_295308652790475_2213059962307583354_n.jpg?stp=cp0_dst-jpg_s32x32_tt6&_nc_cat=101&ccb=1-7&_nc_sid=1d2534&_nc_eui2=AeHp62wxFJMiW71tOK51UdQwBMmD4NrxgzMEyYPg2vGDM1a_01LVY6DkTLQIzmui0Xy4zQn9aKMGy3QWPkQUPfvN&_nc_ohc=hXHI6WpUoxAQ7kNvwHP0zzh&_nc_oc=AdqdE6oYC6I93-tBewyKg0wGVA3AUWh2zhTMWCTDFvcPcLujdv54LyYhZ2kJ45RKSoA&_nc_zt=24&_nc_ht=scontent.fcgk43-1.fna&_nc_gid=cATBFiO2yOSBxB71TFT_qw&_nc_ss=7b2a8&oh=00_Af77nYQoVOEvRIl_yLkkgcqTr9oiaH7TYDwXh_0LLRYqIw&oe=6A18DA45","Ahmad Tholud","Yang penting yakin haqul yakin. Jalan menuju fakta-morgana. Dalilnya benar tapi kesyirikan nya juga jalan terus. . Orientasinya menuju Sorga. Iya Sorganya Dajjal","https://www.facebook.com/reel/1299368152406734/?comment_id=844766021528104","0","0","0","05/24/2026 16:28:42"
