"Id","UserId","Avatar","Author","Content","Url","ReactionsCount","Depth","SubCommentsCount","CommentAt"
"Y29tbWVudDoxNDU2ODY2MDUzMTM2NDAzXzExNjgyNDgwNTMwMzU2OTk=","61558521664549","https://scontent.fcgk43-1.fna.fbcdn.net/v/t39.30808-1/595436167_122222822954284055_8291878105475803381_n.jpg?stp=cp0_dst-jpg_s32x32_tt6&_nc_cat=109&ccb=1-7&_nc_sid=e99d92&_nc_eui2=AeHWooPl5kFZCx09BCS4I1diTBDy1EEqmBZMEPLUQSqYFlQEHpPhrPPT6TcPH8NzOyoe8xgACwJeESCbedEEh0Qk&_nc_ohc=GKYLJWAEz5EQ7kNvwGE7Ngs&_nc_oc=AdrZGJR8DzyC9bHLTVZM7Nw-32FW72v3J1_00pkF3OpsLuseaLsRX2p3UIEEE5cckQ0&_nc_zt=24&_nc_ht=scontent.fcgk43-1.fna&_nc_gid=1ulroQsWsjukNWfzuEinFA&_nc_ss=7b2a8&oh=00_Af5-MHY8mbre0hi7t7ZV1DAcvfDOx-KJ5ofOfQqWBq85bg&oe=6A18EC27","Rifhadi Sono","MANTUL.. SEMOGA AMAN, SELAMAT, LANCAR & BAROKAH. AYOOH.. SEMANGAT... TERUS JGN SAMPAI KENDOR.. 💪💪💪💪💪🇮🇩🇮🇩🇮🇩🇮🇩🇮🇩❤❤❤❤❤❤❤","https://www.facebook.com/reel/971539562537495/?comment_id=1168248053035699","2","0","0","05/23/2026 10:17:03"
"Y29tbWVudDoxNDU2ODY2MDUzMTM2NDAzXzE2MjMzNTQ2OTU0MjU4MjY=","61562042082864","https://scontent.fcgk43-1.fna.fbcdn.net/v/t39.30808-1/671629439_122172204890401402_3108102693202937824_n.jpg?stp=cp0_dst-jpg_s32x32_tt6&_nc_cat=101&ccb=1-7&_nc_sid=e99d92&_nc_eui2=AeFbu-tQWHDlw7WzXCpUdhMrR-91ijbu6SpH73WKNu7pKh3ZOPX40KoHE4l9D1NGnyjGPkyH2wK_P_8T-N-kWk6_&_nc_ohc=HpS8LbFERqMQ7kNvwEBO_pF&_nc_oc=AdoOG_Y4fWHAK4LeMefc0bfb0GsYsxGmKJwPgypMLXSAR1AVqcNh0VnQKBsX7CpgpT0&_nc_zt=24&_nc_ht=scontent.fcgk43-1.fna&_nc_gid=FNg7askTKUJacKeLDVEwqw&_nc_ss=7b2a8&oh=00_Af5q3obsHRJpvUC2gS6JzkW8BYDPJXmdv5IuXceJlpI8Iw&oe=6A18CD1D","Miftahul Huda Huda","Tetap semangat untuk terus berjuang keras melawan ujian dlm proses 
Semoga Allah SWT paring Sehat Sugih Sejahtera dan Tri sukses selalu untuk selamanya Aamiin 🤲🙏.","https://www.facebook.com/reel/971539562537495/?comment_id=1623354695425826","1","0","0","05/23/2026 18:36:36"
"Y29tbWVudDoxNDU2ODY2MDUzMTM2NDAzXzEzOTQ5NDIzNjkxMDY2MzI=","61556694574628","https://scontent.fcgk43-1.fna.fbcdn.net/v/t39.30808-1/431420552_122110016366223152_6641455566129605157_n.jpg?stp=cp0_dst-jpg_s32x32_tt6&_nc_cat=110&ccb=1-7&_nc_sid=e99d92&_nc_eui2=AeHmrC2XKnqKerreRkHNFV1s2mcm0Lv5HczaZybQu_kdzENb0RB9lQTRveZuUbZ-xw1Wz1MlmE_Aj8TUsBsfIBZ0&_nc_ohc=w-SKX1yZrdoQ7kNvwHIV1q0&_nc_oc=AdogVeruwzDaVT6Gfz9z6ojpQjHYnZlaZdxZ2wWTexvpi7b57HJ4D-FkqS_imbJNAIc&_nc_zt=24&_nc_ht=scontent.fcgk43-1.fna&_nc_gid=FNg7askTKUJacKeLDVEwqw&_nc_ss=7b2a8&oh=00_Af7nrAs4UIRNjyFrhVuQUOTZJ-w0oJNPv9MZrWDGtc-xow&oe=6A18DAF1","Titok Tosan","Mantap luar biasa.
Selamat dan sukses selalu Ldii Kab.Bandung.","https://www.facebook.com/reel/971539562537495/?comment_id=1394942369106632","0","0","0","05/23/2026 19:21:17"
"Y29tbWVudDoxNDU2ODY2MDUzMTM2NDAzXzk1ODQyMDY4NjgyNTk1NQ==","100050303915533","https://scontent.fcgk43-1.fna.fbcdn.net/v/t39.30808-1/503110505_1254917009528418_913098823335705973_n.jpg?stp=cp0_dst-jpg_s32x32_tt6&_nc_cat=110&ccb=1-7&_nc_sid=1d2534&_nc_eui2=AeEM5LZZ5aoPJZCzh3XTv7ayIBlT-r7tuFMgGVP6vu24U5892YPN_p-i-mSWHII6gSLD8asF-Vpm1hr5DlI8cov-&_nc_ohc=QKDHB_ZdJf4Q7kNvwGHdMA9&_nc_oc=AdpVZsfPt02F6xV8E9yBv6ZzRFk7sNZTJgEar0wuLutKoiuD4fKr8yaYbfvOBPOvRRE&_nc_zt=24&_nc_ht=scontent.fcgk43-1.fna&_nc_gid=FNg7askTKUJacKeLDVEwqw&_nc_ss=7b2a8&oh=00_Af68x4VbvuBldhIsuPzbLu9KhqyyQanmrLFj3yD-Sbkybw&oe=6A18ED14","Aries Abidin","Semoga Allah paring aman selamat lancar dan barokah.Semakin bermanfaat utk kemaslahatan umat.Aamii","https://www.facebook.com/reel/971539562537495/?comment_id=958420686825955","1","0","0","05/23/2026 19:58:59"
"Y29tbWVudDoxNDU2ODY2MDUzMTM2NDAzXzIxNjY1NDM1ODA4NTU3MzM=","100087206178624","https://scontent.fcgk43-1.fna.fbcdn.net/v/t1.30497-1/453178253_471506465671661_2781666950760530985_n.png?stp=cp0_dst-png_s32x32&_nc_cat=1&ccb=1-7&_nc_sid=136b72&_nc_eui2=AeFGFJyZaqPRpiRyZpRgbwBxWt9TLzuBU1Ba31MvO4FTUL8HxY2QiwXJTv5p9XLa_dMvsgUnsVhkID7reG3SHs4m&_nc_ohc=K7kB_z34aKIQ7kNvwGwMh4l&_nc_oc=AdoeRvRCc-dRS6STrqswcPaVUjYROipM-o0xx_uEpRLNOkn3nhaXfkhQ1Ta8l88uu3s&_nc_zt=24&_nc_ht=scontent.fcgk43-1.fna&_nc_ss=7b2a8&oh=00_Af7UVAeJ-zDX8md35A8in4tb3EQLj4eUVF4di-WfjapNtg&oe=6A3A81FA","Safrul Budiyono","Semoga Ldii slamat aman lancar manfaat barokah fiddini waddun ya wal sakhiroh","https://www.facebook.com/reel/971539562537495/?comment_id=2166543580855733","0","0","1","05/24/2026 07:51:42"
"Y29tbWVudDoxNDU2ODY2MDUzMTM2NDAzXzIwNDIyODQyMDYzNjE3MTM=","100084246820049","https://scontent.fcgk43-1.fna.fbcdn.net/v/t39.30808-1/464802155_545130904971799_8638364499516908186_n.jpg?stp=c120.0.720.720a_cp0_dst-jpg_s32x32_tt6&_nc_cat=109&ccb=1-7&_nc_sid=e99d92&_nc_eui2=AeFq9PRFJK6uaCvdVNnfrz3YHEYRSbZqnaocRhFJtmqdqjjvYIXTXVIwEzG2iESOpJVKZ5BYvNgNGdoa4MSUeETy&_nc_ohc=ndOZv3r7ZJcQ7kNvwH9jUeq&_nc_oc=AdrPf0ZizNVfloAaREQzORQVD9V0LVSkhY_z4AQM_Dd2VNEfwfbG6OvwXfuzmih0h6k&_nc_zt=24&_nc_ht=scontent.fcgk43-1.fna&_nc_gid=b5cuTPiBUMaICRh1esZSsQ&_nc_ss=7b2a8&oh=00_Af6yFjbBuvt8n3t1JG-EMmXK0Y-LVFKurWxfmhxeOVjn7Q&oe=6A18D42C","Habil Habil","-Safrul Budiyono 🤲 Aamiin ya robbalallamiin","https://www.facebook.com/reel/971539562537495/?comment_id=2166543580855733&reply_comment_id=2042284206361713","0","1","0","05/24/2026 16:56:31"
"Y29tbWVudDoxNDU2ODY2MDUzMTM2NDAzXzQ1MDIzNzY1NDY3NTM0MzU=","100080214402809","https://scontent.fcgk43-1.fna.fbcdn.net/v/t39.30808-1/361920474_286815970668881_8493068597898227469_n.jpg?stp=cp0_dst-jpg_s32x32_tt6&_nc_cat=100&ccb=1-7&_nc_sid=1d2534&_nc_eui2=AeERPbIk08hgvYODA-ejFIBRh9_DxVUx9OiH38PFVTH06G6AnwP0vSGfCGjWWNjbgX15o6VvU9th-tf_CvpZ4txs&_nc_ohc=GFUYkhRUSp0Q7kNvwE4Z7A9&_nc_oc=AdoEcmdMGBn6w-AIW1-HLxcWKYsIWdc4F_pBomz3j-mCt3Tkhmyn4mvdRrQJRSWxo2E&_nc_zt=24&_nc_ht=scontent.fcgk43-1.fna&_nc_gid=FNg7askTKUJacKeLDVEwqw&_nc_ss=7b2a8&oh=00_Af71J79ssX8rQbh-11xib4uOQ1FEO0U6HYhYDOr67brOig&oe=6A18F007","Djumhan Anies Djumhan Anies","Asdlabar semuanya  buat jmh mbahman bandung amin","https://www.facebook.com/reel/971539562537495/?comment_id=4502376546753435","0","0","0","05/23/2026 10:39:05"
"Y29tbWVudDoxNDU2ODY2MDUzMTM2NDAzXzEyOTIwMTA2NTY0NjY5ODI=","100010657815435","https://scontent.fcgk43-1.fna.fbcdn.net/v/t39.30808-1/450972607_2241574219541150_5068227864173424866_n.jpg?stp=cp0_dst-jpg_s32x32_tt6&_nc_cat=107&ccb=1-7&_nc_sid=e99d92&_nc_eui2=AeG_FRKhXsrNFZYLcNXJ5fHCpD2fR03jzdGkPZ9HTePN0cEgM0E1UZR_u-l0w3k5mw4XuHK5lOU_zlWtCxNqehdO&_nc_ohc=_YW73AdthVQQ7kNvwH04jdh&_nc_oc=AdrjpSo9PhTVJqVPNRe8MGB_Iu7__Pzf-lYNxrpnS_Xk_zB-p7Ha1DHiLLEEG2NOVDU&_nc_zt=24&_nc_ht=scontent.fcgk43-1.fna&_nc_gid=FNg7askTKUJacKeLDVEwqw&_nc_ss=7b2a8&oh=00_Af6aClOl7EJSQ-j_hHqj2l6FMpWfU1mTxWgpLnQ281eaDQ&oe=6A18DE6B","Emy Siombiwi","Mantaaaaab","https://www.facebook.com/reel/971539562537495/?comment_id=1292010656466982","0","0","1","05/23/2026 09:58:55"
"Y29tbWVudDoxNDU2ODY2MDUzMTM2NDAzXzIxNzE1MjM1NDY1ODYxNzQ=","100006409604720","https://scontent.fcgk43-1.fna.fbcdn.net/v/t39.30808-1/471798634_4115444232012523_4252484330085878670_n.jpg?stp=cp0_dst-jpg_s32x32_tt6&_nc_cat=104&ccb=1-7&_nc_sid=e99d92&_nc_eui2=AeErL9S3I-mxCiMtz9hNNPwbTS3PFkk-RPpNLc8WST5E-kYQw6_B_Gv48B79AbI1rdvuj_oEUg6UkGFlUyng5TD0&_nc_ohc=aifhc0taNB8Q7kNvwHE7p0l&_nc_oc=AdoXC4RGcT3ZKAG2t6WxRqmMo2TjJVwHyhfWtUyoHMgp8Dq05TSAS9uN9qSKbLnGe_0&_nc_zt=24&_nc_ht=scontent.fcgk43-1.fna&_nc_gid=3qvoE499L6JRCdsodmZfIg&_nc_ss=7b2a8&oh=00_Af7tuzN1wN-tl2sNTOzl2jFcrw-Sac8NtedmL-J_x2lXYA&oe=6A18F198","Widiarto","-Emy Siombiwi opone mantap...bayar Piro lek","https://www.facebook.com/reel/971539562537495/?comment_id=1292010656466982&reply_comment_id=2171523546586174","0","1","0","05/23/2026 14:33:07"
"Y29tbWVudDoxNDU2ODY2MDUzMTM2NDAzXzI1NTUyMDc1MjQ5MzMxOTg=","100012158232919","https://scontent.fcgk43-1.fna.fbcdn.net/v/t39.30808-1/340080143_3247146292243504_8441724485109392299_n.jpg?stp=cp0_dst-jpg_s32x32_tt6&_nc_cat=108&ccb=1-7&_nc_sid=1d2534&_nc_eui2=AeHox0AsnGx1UukQRb65jGw5XqUPswJszCFepQ-zAmzMIW-N0gkB2uwlMd2WxEZ_fGJiewg-aQuBKLFtkIg-vl-A&_nc_ohc=nLLWb1hizR0Q7kNvwESyj2u&_nc_oc=AdqIW9E-FIF2572jAA62gD4F8_ZGi-t_gnpwlw11r701EnMo1gOQux8L6H1nsMMxUnA&_nc_zt=24&_nc_ht=scontent.fcgk43-1.fna&_nc_gid=FNg7askTKUJacKeLDVEwqw&_nc_ss=7b2a8&oh=00_Af7XqKn2x3okZXIGsi05SfJ7-nCDcV0XZdIRFBpvNl0oXg&oe=6A18CCF3","Tri Yulianto","Alhamdulillah jos mantap... Semoga Alloh SWT paring aman Slamet lancar barokah buat semuanya. Aamiin","https://www.facebook.com/reel/971539562537495/?comment_id=2555207524933198","0","0","0","05/24/2026 11:00:56"
"Y29tbWVudDoxNDU2ODY2MDUzMTM2NDAzXzQ1MzM2MzM0NjAyMjY3NDc=","100017627197189","https://scontent.fcgk43-1.fna.fbcdn.net/v/t39.30808-1/312488507_1184743545456541_4909369351833947981_n.jpg?stp=cp0_dst-jpg_s32x32_tt6&_nc_cat=103&ccb=1-7&_nc_sid=e99d92&_nc_eui2=AeF2kjDmNVEm7e1iffMIKzeqGtEp_VzFoJoa0Sn9XMWgmhOs6BPGUS42t55WrtuvHMiKnkRXi6Xnw8waPE1W-ZUY&_nc_ohc=4IJmBgsrojIQ7kNvwFp4RbJ&_nc_oc=Adpp4POohH7qQAuTKSv0PU9vjOHLAWNU4XaSdtzi--Eho0h7WoJ8SN3WZamXgYg4Byk&_nc_zt=24&_nc_ht=scontent.fcgk43-1.fna&_nc_gid=FNg7askTKUJacKeLDVEwqw&_nc_ss=7b2a8&oh=00_Af5mPWHmVdUcncQnFwjMSZc1z5DFLgSmRbJ8VhSjbH6kdw&oe=6A18F1DE","Sri Yani","Semoga Alloh paring aman selamat lancar barokah","https://www.facebook.com/reel/971539562537495/?comment_id=4533633460226747","0","0","0","05/23/2026 08:43:01"
"Y29tbWVudDoxNDU2ODY2MDUzMTM2NDAzXzE1NjcxNTc2MDgxNjM4MTc=","100007950678710","https://scontent.fcgk43-1.fna.fbcdn.net/v/t39.30808-1/481238389_3790284267913225_5970315677794530759_n.jpg?stp=cp0_dst-jpg_s32x32_tt6&_nc_cat=111&ccb=1-7&_nc_sid=e99d92&_nc_eui2=AeEBdyczUI7r0rANYjMLizoXMy8v0HGNHMAzLy_QcY0cwI5N99Q6vjjGWpOGR4yd_D81t47wbgNdLjjyOawu5t-p&_nc_ohc=sAK-HleFzskQ7kNvwG1lg5k&_nc_oc=AdpUzOqPRQ2Fz24kVNB7mHl_t-RBYtEvq8ykywQnw4ZDxb-uV-ke3BGK93LAL4bq4Ww&_nc_zt=24&_nc_ht=scontent.fcgk43-1.fna&_nc_gid=FNg7askTKUJacKeLDVEwqw&_nc_ss=7b2a8&oh=00_Af7mZjW9wm2iN44pNRzZKqjwTxx0ZPJQXJmRDblJ6IGAYw&oe=6A18C88B","Sulistyorini","Alhamdulillah... Semoga tetap semangat, lancar dan barokah.","https://www.facebook.com/reel/971539562537495/?comment_id=1567157608163817","0","0","0","05/23/2026 08:57:33"
